Name,Sequence Name,Minimum,Maximum,Length,Direction
rrn5 gene,Contig 2,100927,101049,123,reverse
rrn5 gene,Bin_MEDD_134_5_3-contigsc0007,26377,26499,123,forward
rrn5 gene,Bin_ZLUT_170_6_34-contigsc0168,97236,97359,124,reverse
rrn5 gene,UnusedGroupDREPX106_Annotated_Unfinished,40278,40396,119,reverse
rrn5 gene,Bin_EDVL_34_4-contigsc0599,34,149,116,forward
rrn5 gene,UnusedGroupDREPX475_Annotated_Unfinished,52814,52929,116,forward
rrn5 gene,UnusedGroupDREPX475_Annotated_Unfinished,110557,110672,116,reverse
rrn5 gene,Bin_SANA_18_8-contigsc0033,31,148,118,forward
rrn5 gene,Bin_NVAL_39_45-contigsc0612,48934,49139,206,reverse
rrn5 gene,Bin_LAND_16_3_1-contigsc0006,128462,128624,163,reverse
rrn5 gene,Bin_LAND_16_3_1-contigsc0006,21654,21816,163,reverse
rrn5 | rrlA-A | rrlA-B gene,Bin_FUNE_56_6-contigsc0004,93149,93249,101,forward
rrn5-fragment gene,Contig 3,127,215,89,forward
rrn5-fragment gene,Bin_CINC_15_22_1-contigsc0859,20547,20640,94,reverse
rrn5-fragment gene,Bin_ZURI_16_25-contigsc0018,1,95,95,forward
rrn5-fragment gene,Bin_SANA_18_8-contigsc0033,18431,18540,110,reverse
rrn5S gene,Consensus,34353,34419,67,reverse
rrn5S gene,Contig 9,41775,41876,102,forward
rrn7 gene,Bin_BRTL_49_5_6-contigsc2466,683,796,114,forward
rrn7 gene,Contig 9,44571,44651,81,reverse
rrn7 gene,Bin_PAMV_8_16-contigsc0145,500,549,50,reverse
rrn7 gene,Bin_CRUZ_15_22-contigsc0011,1241,1292,52,reverse
rrn7 gene,Contig 2,11317,11402,86,forward
rrn7 gene,Contig 2,103681,103766,86,forward
rrn7 gene,Bin_MEDD_134_5_3-contigsc0007,116041,116126,86,reverse
rrn7 gene,Bin_ZLUT_170_6_34-contigsc0168,99997,100082,86,forward
rrn7 gene,Bin_SANA_18_8-contigsc0006,2585,2672,88,forward
rrn7 gene,Bin_GREF_79_4_3-contigsc0078,28980,29093,114,forward
rrn7 | rrn7S 1 | rrn7S 2 gene,Bin_BRTL_49_5_6-contigsc0002,53097,53223,127,forward
rrn7 | rrn7S 1 | rrn7S 2 gene,Bin_VSVK_22_29-contigsc0011,11303,11418,116,reverse
rrn7 | rrn7S 1 | rrn7S 2 gene,Consensus,43935,44050,116,reverse
rrn7 | rrn7S 1 | rrn7S 2 gene,Bin_GOSK_24_30-contigsc0079,18083,18166,84,forward
rrn7 | rrn7S 1 | rrn7S 2 gene,Consensus,83540,83666,127,forward
rrn7 | rrn7S 1 | rrn7S 2 gene,GroupDREPX771_Annotated_Unfinished,44529,44613,85,reverse
rrn7 | rrn7S 1 | rrn7S 2 gene,Consensus,16440,16520,81,forward
rrn7 | rrn7S 1 | rrn7S 2 gene,Bin_NVAL_39_45-contigsc0612,49713,49828,116,reverse
rrn7 | rrn7S 1 | rrn7S 2 gene,Bin_LAND_16_3_1-contigsc0006,128829,128942,114,reverse
rrn7 | rrn7S 1 | rrn7S 2 gene,Bin_LAND_16_3_1-contigsc0006,22021,22134,114,reverse
rrn7-fragment gene,Bin_BRTL_49_5_6-contigsc2466,823,869,47,forward
rrn7-fragment gene,Consensus,44137,44186,50,reverse
rrn7-fragment gene,Bin_PAMV_8_16-contigsc0145,632,675,44,reverse
rrn7-fragment gene,Contig 3,5836,5879,44,reverse
rrn7-fragment gene,Contig 2,11457,11529,73,forward
rrn7-fragment gene,Contig 2,103821,103893,73,forward
rrn7-fragment gene,Bin_MEDD_134_5_3-contigsc0007,115914,115986,73,reverse
rrn7-fragment gene,Bin_ZLUT_170_6_34-contigsc0168,100137,100209,73,forward
rrn7-fragment gene,Bin_SANA_18_8-contigsc0006,2718,2780,63,forward
rrn7-fragment gene,Bin_GREF_79_4_3-contigsc0078,29113,29175,63,forward
rrn7-fragment | rrn7S 1-fragment | rrn7S 2-fragment gene,Bin_BRTL_49_5_6-contigsc0002,52971,53092,122,forward
rrn7-fragment | rrn7S 1-fragment | rrn7S 2-fragment gene,Bin_BRTL_49_5_6-contigsc0002,159794,159874,81,forward
rrn7-fragment | rrn7S 1-fragment | rrn7S 2-fragment gene,Bin_VSVK_22_29-contigsc0011,11435,11543,109,reverse
rrn7-fragment | rrn7S 1-fragment | rrn7S 2-fragment gene,Consensus,44066,44123,58,reverse
rrn7-fragment | rrn7S 1-fragment | rrn7S 2-fragment gene,Bin_MILA_54_4_1-contigsc0036,39181,39238,58,forward
rrn7-fragment | rrn7S 1-fragment | rrn7S 2-fragment gene,Bin_GOSK_44_8-contigsc0001,1531,1611,81,reverse
rrn7-fragment | rrn7S 1-fragment | rrn7S 2-fragment gene,Bin_BALM_14_22-contigsc0006,1902,1956,55,reverse
rrn7-fragment | rrn7S 1-fragment | rrn7S 2-fragment gene,Bin_NVAL_39_45-contigsc0612,49582,49662,81,reverse
rrn7-fragment | rrn7S 1-fragment | rrn7S 2-fragment gene,Bin_LAND_16_3_1-contigsc0006,128959,129058,100,reverse
rrn7-fragment | rrn7S 1-fragment | rrn7S 2-fragment gene,Bin_LAND_16_3_1-contigsc0006,22151,22250,100,reverse
rrn7S 1 | rrn7S 2 gene,Bin_PAMV_8_16-contigsc0145,632,712,81,forward
rrn7S 1 | rrn7S 2 gene,Consensus,217884,218006,123,forward
rrn7S 1 | rrn7S 2 gene,Bin_ZLUT_170_6_34-contigsc0168,99996,100082,87,reverse
rrn7S 1 | rrn7S 2 gene,Bin_SANA_18_8-contigsc0006,2714,2771,58,reverse
rrn7S 1 | rrn7S 2 gene,Bin_BALM_14_22-contigsc0006,1770,1885,116,reverse
rrn7S 1-fragment | rrn7S 2-fragment gene,Bin_PAMV_8_16-contigsc0145,516,559,44,forward
rrn16 gene,Bin_CEPX_5_1_13-contigsc0034,46694,46754,61,reverse
rrn16 gene,Bin_BRTL_49_5_6-contigsc2466,1654,1717,64,reverse
rrn16 gene,Contig 9,45071,46344,1274,forward
rrn16 gene,Bin_ROSX_10_18-contigsc0717,2265,2317,53,reverse
rrn16 gene,Bin_PAMV_8_16-contigsc0317,245,318,74,forward
rrn16 gene,Bin_MAJC_58_4_11-contigsc2488,9735,10020,286,forward
rrn16 gene,Bin_LUGA_27_5_1-contigsc0012,21421,21483,63,reverse
rrn16 gene,Contig 3,5291,5350,60,forward
rrn16 gene,Bin_PRSC_117_75-contigsc1272,53,102,50,reverse
rrn16 gene,GroupDREPX942_Annotated_Unfinished,16629,16692,64,forward
rrn16 gene,Bin_FUNE_56_6-contigsc0004,92681,92733,53,forward
rrn16 gene,Bin_MEDD_134_5_3-contigsc0007,21873,23157,1285,reverse
rrn16 gene,Bin_BALM_14_22-contigsc0006,97805,97858,54,reverse
rrn16 gene,Bin_ORTA_59_63-contigsc0016,10363,10411,49,forward
rrn16 | rns gene,Contig 18,25470,25597,128,forward
rrn16-fragment gene,Bin_BRTL_49_5_6-contigsc0002,51044,51225,182,reverse
rrn16-fragment gene,Consensus,108772,109517,746,forward
rrn16-fragment gene,Consensus,101655,101999,345,forward
rrn16-fragment gene,GroupDREPX942_Annotated_Unfinished,15205,15268,64,forward
rrn16-fragment gene,GroupDREPX942_Annotated_Unfinished,147991,148054,64,forward
rrn16-fragment gene,GroupDREPX942_Annotated_Unfinished,114825,114888,64,reverse
rrn16-fragment gene,GroupDREPX942_Annotated_Unfinished,149407,149466,60,forward
rrn16-fragment gene,GroupDREPX942_Annotated_Unfinished,178487,178546,60,reverse
rrn16-fragment gene,GroupDREPX942_Annotated_Unfinished,15294,15329,36,forward
rrn16-fragment gene,Consensus,14559,14614,56,forward
rrn16-fragment gene,Consensus,134852,134907,56,forward
rrn16-fragment gene,Consensus,41029,41084,56,reverse
rrn16-fragment gene,Bin_FUNE_56_6-contigsc0004,91221,91282,62,forward
rrn16-fragment gene,Contig 2,12872,13057,186,forward
rrn16-fragment gene,Contig 2,105239,105424,186,forward
rrn16-fragment gene,Bin_MEDD_134_5_3-contigsc0007,114384,114569,186,reverse
rrn16-fragment gene,Bin_BALM_14_22-contigsc0006,98330,98657,328,reverse
rrn16S 1 | rrn16S 2 gene,Bin_GOSK_44_8-contigsc0001,99013,99076,64,forward
rrn16S 1 | rrn16S 2 gene,Bin_GOSK_44_8-contigsc0001,3495,3558,64,reverse
rrn16S 1 | rrn16S 2 gene,Bin_PIBR_79_80-contigsc0105,9,141,133,reverse
rrn16S 1 | rrn16S 2 gene,UnusedGroupDREPX106_Annotated_Unfinished,44993,45055,63,reverse
rrn16S 1 | rrn16S 2 | rrs' gene,Bin_FUNE_4_12-contigsc0035,424,492,69,forward
rrn16S 1-fragment | rrn16S 2-fragment gene,Consensus,216655,216910,256,forward
rrn16S 1-fragment | rrn16S 2-fragment gene,Bin_PIBR_42_47-contigsc0248,7125,7404,280,reverse
rrn16S 1-fragment | rrn16S 2-fragment gene,Bin_PIBR_42_47-contigsc0248,6841,7102,262,reverse
rrn16S 1-fragment | rrn16S 2-fragment | rns-fragment gene,Bin_NVAL_39_45-contigsc0612,50977,51148,172,reverse
rrn16S gene,Bin_TRCH_30_6-contigsc0055,52541,53414,874,reverse
rrn16S gene,Bin_CEPX_5_1_13-contigsc0034,47791,48000,210,forward
rrn16S gene,Bin_CEPX_12_1_2-contigsc0148,2,211,210,forward
rrn16S gene,Bin_FERT_9_17-contigsc0016,95437,96842,1406,forward
rrn16S gene,Bin_SZYM_18_24-contigsc0004,2245,2938,694,forward
rrn16S gene,Bin_BRTL_49_5_6-contigsc0002,51226,52121,896,reverse
rrn16S gene,Bin_PAMV_8_16-contigsc0145,1,184,184,reverse
rrn16S gene,Contig 3,3440,4845,1406,forward
rrn16S gene,Contig 1,217,377,161,forward
rrn16S gene,Consensus,5454,6939,1486,forward
rrn16S gene,Consensus,230854,232339,1486,reverse
rrn16S gene,Bin_FUNE_4_12-contigsc0035,158806,159284,479,reverse
rrn16S gene,Bin_RIMV_12_3_2-contigsc0034,19420,20493,1074,reverse
rrn16S gene,GroupDREPX771_Annotated_Unfinished,45451,46342,892,forward
rrn16S gene,Consensus,127702,127827,126,reverse
rrn16S gene,Bin_LAND_16_3_1-contigsc0006,23301,23866,566,forward
rrn16S gene,Bin_LAND_16_3_1-contigsc0006,130109,130674,566,forward
rrn16S-fragment gene,Bin_TRCH_30_6-contigsc0055,53442,53750,309,reverse
rrn16S-fragment gene,Bin_KLIC_57_7_16-contigsc1215,295,488,194,reverse
rrn16S-fragment gene,Consensus,128123,128988,866,forward
rrn16S-fragment gene,Bin_FUNE_4_12-contigsc0035,159442,159691,250,reverse
rrn16S-fragment gene,Bin_FUNE_4_12-contigsc0035,158399,158638,240,reverse
rrn16S-fragment gene,Bin_RIMV_12_3_2-contigsc0034,20651,20807,157,reverse
rrn16S-fragment gene,GroupDREPX771_Annotated_Unfinished,45048,45450,403,forward
rrn16S-fragment gene,GroupDREPX771_Annotated_Unfinished,46343,46528,186,forward
rrn16S-fragment | pvis r8 | rrna16S-fragment gene,Bin_FERT_9_17-contigsc0016,1,211,211,forward
rrn16S-fragment | rrna16S gene,Bin_VSVK_22_29-contigsc0011,12370,12613,244,forward
rrn16S-fragment | rrna16S gene,Consensus,44957,45345,389,forward
rrn16S-fragment | rrna16S gene,Bin_GOSK_44_8-contigsc0001,100113,100500,388,reverse
rrn16S-fragment | rrna16S gene,Bin_GOSK_24_30-contigsc0042,2784,3171,388,forward
rrn16S-fragment | rrna16S gene,GroupDREPX938_Annotated_Unfinished,102588,102835,248,reverse
rrn16S-fragment | rrna16S gene,Bin_GREF_79_4_3-contigsc0078,29747,30129,383,forward
rrn16S-fragment | rrna16S-fragment gene,Bin_SZYM_18_24-contigsc0004,1533,1932,400,forward
rrn16S-fragment | rrna16S-fragment gene,Bin_GOSK_44_8-contigsc0001,2600,2749,150,forward
rrn16S-fragment | rrna16S-fragment gene,Bin_BALM_14_22-contigsc0006,2561,2948,388,forward
rrn23 gene,Consensus,40196,42999,2804,reverse
rrn23 gene,Bin_GOSK_44_8-contigsc0001,102797,104482,1686,forward
rrn23 gene,Bin_FUNE_65_68-contigsc0005,105706,105974,269,reverse
rrn23 gene,Contig 1,105278,105546,269,reverse
rrn23 gene,Bin_PAMV_8_16-contigsc0317,2254,2318,65,forward
rrn23 gene,Bin_PAMV_8_16-contigsc0145,1644,3251,1608,reverse
rrn23 gene,Consensus,112284,112641,358,forward
rrn23 gene,Bin_PRSC_117_75-contigsc1272,4823,4920,98,reverse
rrn23 gene,Bin_FUNE_56_6-contigsc0004,94738,95954,1217,reverse
rrn23 gene,Contig 2,8808,9727,920,forward
rrn23 gene,UnusedGroupDREPX475_Annotated_Unfinished,49807,52649,2843,forward
rrn23 gene,UnusedGroupDREPX493_Annotated_Unfinished,98017,98108,92,reverse
rrn23 gene,Bin_BALM_14_22-contigsc0877,9297,10068,772,forward
rrn23 gene,Bin_ORTA_59_63-contigsc0113,6317,6423,107,reverse
rrn23 gene,Bin_ORTA_59_63-contigsc0016,13957,13988,32,forward
rrn23 gene,Bin_NVAL_39_45-contigsc0612,48011,48124,114,forward
rrn23-fragment gene,Bin_CEPX_5_1_13-contigsc0034,190436,190548,113,reverse
rrn23-fragment gene,Bin_CEPX_5_1_13-contigsc0034,44382,44494,113,reverse
rrn23-fragment gene,Bin_CEPX_5_1_13-contigsc0034,190566,190676,111,reverse
rrn23-fragment gene,Bin_ZLUT_103_5_31-contigsc0251,9,103,95,forward
rrn23-fragment gene,Consensus,43000,43807,808,reverse
rrn23-fragment gene,Bin_ROSX_10_18-contigsc0717,185,276,92,forward
rrn23-fragment gene,Bin_PAMV_8_16-contigsc0145,1138,1642,505,reverse
rrn23-fragment gene,Bin_PAMV_8_16-contigsc0145,755,1127,373,reverse
rrn23-fragment gene,Contig 3,7334,7435,102,forward
rrn23-fragment gene,Contig 3,7479,7570,92,forward
rrn23-fragment gene,Consensus,18828,18932,105,reverse
rrn23-fragment gene,Consensus,132801,132909,109,reverse
rrn23-fragment gene,Consensus,111517,111621,105,forward
rrn23-fragment gene,Consensus,111659,111754,96,forward
rrn23-fragment gene,Bin_FUNE_4_12-contigsc0035,161548,161656,109,forward
rrn23-fragment gene,Bin_RIMV_12_3_2-contigsc0034,22758,22866,109,forward
rrn23-fragment gene,Consensus,219962,220070,109,forward
rrn23-fragment gene,Contig 2,102229,102334,106,reverse
rrn23-fragment gene,Bin_MEDD_134_5_3-contigsc0007,117473,117578,106,forward
rrn23-fragment gene,Bin_SANA_18_8-contigsc0006,2583,2668,86,reverse
rrn23-fragment gene,UnusedGroupDREPX493_Annotated_Unfinished,98132,98194,63,reverse
rrn23-fragment gene,Bin_LAND_16_3_1-contigsc0006,127236,127348,113,reverse
rrn23-fragment gene,Bin_LAND_16_3_1-contigsc0006,20428,20540,113,reverse
rrn23-fragment gene,Bin_LAND_16_3_1-contigsc0006,127367,127478,112,reverse
rrn23-fragment gene,Bin_LAND_16_3_1-contigsc0006,20559,20670,112,reverse
rrn23S 1 | rrn23S 2 gene,Bin_CEPX_5_1_13-contigsc0034,45637,45753,117,reverse
rrn23S 1 | rrn23S 2 gene,Bin_BRTL_49_5_6-contigsc2466,274,447,174,reverse
rrn23S 1 | rrn23S 2 gene,Bin_BRTL_49_5_6-contigsc0002,53637,53819,183,forward
rrn23S 1 | rrn23S 2 gene,Bin_MILA_54_4_1-contigsc0036,39497,39670,174,forward
rrn23S 1 | rrn23S 2 gene,Bin_GOSK_44_8-contigsc0001,101976,102149,174,forward
rrn23S 1 | rrn23S 2 gene,Bin_CRUZ_15_22-contigsc0011,1458,1693,236,forward
rrn23S 1 | rrn23S 2 gene,Consensus,112630,112682,53,forward
rrn23S 1 | rrn23S 2 gene,GroupDREPX942_Annotated_Unfinished,11345,11588,244,reverse
rrn23S 1 | rrn23S 2 gene,UnusedGroupDREPX106_Annotated_Unfinished,42753,42990,238,reverse
rrn23S 1 | rrn23S 2 gene,Bin_NVAL_39_45-contigsc0612,49216,49390,175,reverse
rrn23S gene,Bin_TSKO_28_34-contigsc0093,140,838,699,reverse
rrn23S gene,Consensus,40356,42156,1801,forward
rrn23S gene,Bin_FUNE_65_68-contigsc0005,105139,105304,166,forward
rrn23S gene,Contig 1,104711,104876,166,forward
rrn23S gene,Bin_LUGA_27_5_1-contigsc0012,18189,18227,39,forward
rrn23S gene,Consensus,125077,125972,896,forward
rrn23S gene,Consensus,105019,105914,896,reverse
rrn23S gene,Bin_FUNE_4_12-contigsc0035,161798,162744,947,reverse
rrn23S gene,GroupDREPX771_Annotated_Unfinished,41916,42750,835,forward
rrn23S gene,GroupDREPX942_Annotated_Unfinished,119844,120893,1050,forward
rrn23S gene,Consensus,36635,39404,2770,reverse
rrn23S gene,Contig 2,101235,102086,852,forward
rrn23S gene,Bin_MEDD_134_5_3-contigsc0007,25340,26191,852,reverse
rrn23S gene,Bin_ZLUT_170_6_34-contigsc0168,97545,98396,852,forward
rrn23S gene,UnusedGroupDREPX106_Annotated_Unfinished,40510,41526,1017,forward
rrn23S gene,UnusedGroupDREPX475_Annotated_Unfinished,110848,111894,1047,forward
rrn23S gene,UnusedGroupDREPX475_Annotated_Unfinished,51592,52638,1047,reverse
rrn23S gene,Bin_SANA_18_8-contigsc0006,52,725,674,forward
rrn23S gene,Bin_GREF_79_4_3-contigsc0078,26558,27201,644,forward
rrn23S gene,Bin_GREF_79_4_3-contigsc3120,49,599,551,forward
rrn23S rRNA gene,Consensus,19351,19577,227,reverse
rrn23S rRNA gene,Bin_ZLUT_170_6_34-contigsc0168,100137,100205,69,reverse
rrn23S | rrl gene,Bin_ORTA_59_63-contigsc0113,5732,5858,127,reverse
rrn23S-fragment gene,Consensus,29421,29957,537,reverse
rrn23S-fragment gene,Consensus,28904,29414,511,reverse
rrn23S-fragment gene,Bin_TRCH_30_6-contigsc0055,55898,56164,267,reverse
rrn23S-fragment gene,Consensus,43005,43301,297,forward
rrn23S-fragment gene,Contig 9,43644,44527,884,forward
rrn23S-fragment gene,Consensus,2419,3092,674,forward
rrn23S-fragment gene,Consensus,4285,4599,315,forward
rrn23S-fragment gene,Consensus,110492,110806,315,reverse
rrn23S-fragment gene,Consensus,234710,235224,515,reverse
rrn23S-fragment gene,Bin_FUNE_4_12-contigsc0035,160516,160845,330,reverse
rrn23S-fragment gene,Bin_FUNE_4_12-contigsc0035,160846,161135,290,reverse
rrn23S-fragment gene,Bin_RIMV_12_3_2-contigsc0034,21726,22055,330,reverse
rrn23S-fragment gene,Bin_RIMV_12_3_2-contigsc0034,22056,22345,290,reverse
rrn23S-fragment gene,UnusedGroupDREPX106_Annotated_Unfinished,41883,42180,298,forward
rrn23S-fragment gene,Bin_GREF_79_4_3-contigsc0078,28043,28347,305,forward
rrn23S-fragment gene,Bin_LAND_16_3_1-contigsc0006,126104,127213,1110,reverse
rrn23S-fragment gene,Bin_LAND_16_3_1-contigsc0006,19296,20405,1110,reverse
rrn23S-fragment | rrn23-fragment gene,Contig 9,43110,43637,528,forward
rrn23s; rrn23 gene,Bin_CRUZ_15_22-contigsc0011,1826,2016,191,forward
rrn23s; rrn23 gene,Bin_MEDD_134_5_3-contigsc0007,24454,24660,207,forward
rrn26S gene,Contig 2,103317,103354,38,reverse
rrn26S gene,Contig 2,10953,10990,38,reverse
rrn26S gene,Bin_MEDD_134_5_3-contigsc0007,116453,116490,38,forward
rrn26S gene,Bin_ZLUT_170_6_34-contigsc0168,99618,99669,52,reverse
rrn26S-fragment gene,GroupDREPX942_Annotated_Unfinished,9793,10249,457,reverse
rrn28 gene,Bin_VSVK_22_29-contigsc0011,113558,113596,39,reverse
rrn28 gene,Consensus,86017,86098,82,forward
rrn28 gene,Contig 9,42229,42310,82,reverse
rrn28 gene,Bin_CRUZ_15_22-contigsc0011,3591,3672,82,forward
rrn28 gene,Consensus,132242,132293,52,reverse
rrn28 gene,Bin_RIMV_12_3_2-contigsc0034,23673,23756,84,forward
rrn28 gene,Consensus,18659,18699,41,forward
rrn28 gene,Bin_BALM_14_22-contigsc0006,36,114,79,reverse
rRNA PlaLSU gene,Bin_GOSK_44_8-contigsc0001,1239,1342,104,reverse
rRNA PlaLSU gene,Bin_KLIC_57_7_16-contigsc1215,2285,2404,120,forward
rRNA PlaLSU gene,Contig 3,6127,6215,89,forward
rRNA PlaLSU gene,Bin_FUNE_56_6-contigsc0004,93396,93513,118,forward
rRNA PlaLSU gene,UnusedGroupDREPX475_Annotated_Unfinished,113132,113250,119,reverse
rRNA PlaLSU gene,Bin_BALM_14_22-contigsc0877,11403,11481,79,reverse
rRNA PlaSSU gene,Bin_STEC_11_19-contigsc2059,993,1053,61,reverse
rRNA PlaSSU gene,Contig 2,105547,105609,63,reverse
rRNA PlaSSU gene,Contig 2,13180,13242,63,reverse
rRNA PlaSSU gene,Bin_MEDD_134_5_3-contigsc0007,114199,114261,63,forward
rRNA PlaSSU gene,Bin_SANA_18_8-contigsc0006,108089,108152,64,forward
rRNA PlaSSU gene,Bin_NVAL_39_45-contigsc0612,51625,51660,36,reverse
rRNA PlaSSU gene,Bin_LAND_16_3_1-contigsc0006,130829,130886,58,reverse
rRNA PlaSSU gene,Bin_LAND_16_3_1-contigsc0006,24021,24078,58,reverse
rRNA PlaSSU | 16S-rRNA gene,Consensus,81114,81179,66,forward
rRNA PlaSSU | rrn16S 1 | rrn16S 2 gene,Bin_FUNE_65_68-contigsc0005,108956,109037,82,reverse
rRNA PlaSSU | rrn16S 1 | rrn16S 2 gene,Contig 1,108528,108609,82,reverse
rRNA PlaSSU | rrsA-A | rrsA-B gene,Bin_CEPX_5_1_13-contigsc0034,48158,48215,58,reverse
rRNA PlaSSU | rrsA-A | rrsA-B gene,Bin_CEPX_12_1_2-contigsc0148,369,426,58,reverse
rRNA PlaSSU-fragment gene,Consensus,21917,22100,184,reverse
rrna16S gene,Bin_TSKO_28_34-contigsc0093,104993,105282,290,reverse
rrna16S gene,Bin_GOSK_44_8-contigsc0001,2771,3337,567,forward
rrna16S gene,Bin_GOSK_24_30-contigsc0079,17274,17361,88,reverse
rrna16S gene,Consensus,81335,82083,749,reverse
rrna16S gene,Bin_ROSX_10_18-contigsc0717,2367,2510,144,forward
rrna16S gene,Consensus,90408,90545,138,forward
rrna16S gene,Consensus,6631,6885,255,forward
rrna16S gene,Consensus,117284,117409,126,forward
rrna16S gene,Consensus,39603,40121,519,forward
rrna16S gene,Bin_ZURI_16_25-contigsc0018,19302,19444,143,forward
rrna16S gene,Bin_FUNE_56_6-contigsc0004,92488,92631,144,reverse
rrna16S gene,Contig 2,11871,11953,83,forward
rrna16S gene,Contig 2,104238,104320,83,forward
rrna16S gene,Bin_MEDD_134_5_3-contigsc0007,115488,115570,83,reverse
rrna16S gene,Bin_ZLUT_170_6_34-contigsc0168,100556,100638,83,forward
rrna16S gene,UnusedGroupDREPX106_Annotated_Unfinished,43983,44616,634,forward
rrna16S gene,UnusedGroupDREPX493_Annotated_Unfinished,95506,95593,88,reverse
rrna16S gene,Bin_BALM_14_22-contigsc0877,12408,12495,88,forward
rrna16S gene,Bin_BALM_14_22-contigsc0006,98105,98192,88,forward
rrna16S gene,Bin_GREF_79_4_3-contigsc3120,6778,6960,183,reverse
rrna16S | rrn16S gene,Bin_CRUZ_15_22-contigsc0011,1,784,784,reverse
rrna16S | rrn16S gene,Bin_SANA_18_8-contigsc0006,3465,4955,1491,forward
rrna16S-fragment gene,Consensus,20851,21368,518,forward
rrna16S-fragment gene,Consensus,102348,102865,518,reverse
rrna16S-fragment gene,UnusedGroupDREPX106_Annotated_Unfinished,43584,43827,244,forward
rRNA23 | 23SrRNA | rrlA | 23S | 23S rRNA | rrn23S | 23rrn gene,Bin_VSVK_22_29-contigsc0011,7627,8070,444,reverse
rRNA23 | rrn23s; rrn23 gene,Bin_PIBR_42_47-contigsc0248,4401,4574,174,reverse
rRNA23 | rrn26S gene,UnusedGroupDREPX493_Annotated_Unfinished,97139,97207,69,forward
rrna23S gene,Bin_ZLUT_103_5_31-contigsc0251,112147,112486,340,forward
rrna23S gene,Contig 3,387,950,564,forward
rrna23S gene,Consensus,36665,37205,541,forward
rrna23S | rrn23S gene,Bin_GOSK_24_30-contigsc0079,20482,21563,1082,reverse
rrna23S-fragment gene,Bin_KLIC_57_7_16-contigsc1215,3759,4078,320,reverse
rrna23S-fragment gene,Consensus,2999,3318,320,forward
rrna23S-fragment gene,Bin_MEDD_134_5_3-contigsc0007,117727,118045,319,reverse
rrna23S-fragment gene,Bin_SANA_18_8-contigsc0006,632,1087,456,forward
rrna23S-fragment gene,Bin_NVAL_39_45-contigsc0612,46092,47985,1894,forward
rrnC gene,Consensus,21426,21489,64,reverse
rrnC gene,Bin_RIMV_12_3_2-contigsc0034,20836,20889,54,forward
rrnF gene,Consensus,40023,40151,129,reverse
rrnF gene,Bin_MILA_54_4_1-contigsc0036,42067,42199,133,forward
rrnF | rrn5 gene,Bin_VSVK_22_29-contigsc0011,112780,112873,94,reverse
rrnL gene,Bin_CEPX_5_1_13-contigsc0034,188528,189004,477,reverse
rrnL gene,Bin_BRTL_49_5_6-contigsc2466,679,940,262,reverse
rrnl gene,Bin_VSVK_22_29-contigsc0011,7676,9688,2013,forward
rrnL gene,Bin_GOSK_44_8-contigsc0001,102159,103337,1179,forward
rrnl gene,Bin_GOSK_24_30-contigsc0042,1,782,782,reverse
rrnl gene,Bin_ROSX_10_18-contigsc0717,1385,1633,249,reverse
rrnl gene,Bin_PIBR_42_47-contigsc0248,3142,3935,794,forward
rrnl gene,Bin_FUNE_56_6-contigsc0004,94563,95954,1392,forward
rrnL gene,Bin_SANA_18_8-contigsc0006,697,2480,1784,reverse
rrnl | rnl' gene,Bin_GOSK_24_30-contigsc0079,19008,19238,231,forward
rrnL-fragment gene,Bin_BRTL_49_5_6-contigsc0002,54199,54521,323,forward
rrnL-fragment gene,Bin_BRTL_49_5_6-contigsc0002,53833,54151,319,forward
rrnL-fragment gene,Consensus,84335,84653,319,forward
rrnl-fragment gene,Bin_PIBR_42_47-contigsc0248,4282,4623,342,forward
rrnl-fragment gene,Bin_PIBR_42_47-contigsc0248,4632,4943,312,forward
